Actual CPI,Forecast CPI
55.4,80.52388469171112
53.9,80.52388469171112
56.0,80.5238846917111
57.6,80.52388469171106
57.3,80.52388469171106
59.1,80.52388469171105
59.7,80.52388469171107
59.0,80.5238846917111
58.8,80.52388469171115
59.0,80.52388469171116
57.9,80.52388469171112
58.4,80.52388469171112
59.1,80.52388469171112
58.5,80.52388469171109
60.7,80.52388469171107
61.9,80.52388469171107
61.9,80.5238846917111
62.8,80.52388469171107
62.9,80.52388469171107
62.8,80.5238846917111
63.1,80.52388469171112
62.4,80.52388469171109
64.1,80.52388469171107
64.0,80.52388469171107
64.2,80.52388469171109
64.0,80.5238846917111
64.2,80.5238846917111
63.2,80.52388469171109
65.8,80.52388469171113
66.9,80.52388469171116
66.9,80.52388469171116
66.8,80.52388469171115
66.2,80.52388469171115
66.5,80.52388469171112
67.5,80.52388469171113
68.1,80.52388469171113
67.8,80.52388469171112
68.0,80.52388469171113
68.2,80.52388469171113
71.0,80.52388469171113
71.7,80.52388469171113
71.4,80.52388469171115
72.5,80.52388469171115
72.9,80.52388469171109
71.5,80.52388469171109
72.5,80.52388469171112
74.3,80.52388469171115
74.3,80.52388469171112
74.2,80.52388469171112
66.3,80.52388469171112
74.2,80.52388469171106
77.8,80.52388469171103
82.2,80.523884691711
82.2,80.52388469171096
81.5,80.52388469171099
81.4,80.52388469171102
80.9,80.52388469171103
80.9,80.52388469171105
81.3,80.52388469171107
81.3,80.52388469171106
81.8,80.52388469171106
83.8,80.52388469171106
83.5,80.52388469171106
84.3,80.52388469171106
81.6,80.52388469171105
81.6,80.52388469171106
81.6,80.52388469171107
82.6,80.52388469171112
82.4,80.52388469171112
82.3,80.52388469171113
82.6,80.52388469171115
82.5,80.52388469171116
83.6,80.52388469171116
83.6,80.52388469171117
84.7,80.52388469171116
86.4,80.52388469171113
86.6,80.52388469171112
89.1,80.52388469171113
89.5,80.5238846917111
85.6,80.52388469171109
89.9,80.52388469171113
90.0,80.52388469171117
90.2,80.5238846917112
90.3,80.5238846917112
89.9,80.5238846917112
89.1,80.52388469171119
94.2,80.52388469171116
98.3,80.52388469171117
98.1,80.52388469171117
98.0,80.52388469171115
97.1,80.52388469171113
97.8,80.52388469171115
98.2,80.52388469171113
98.2,80.52388469171113
97.5,80.52388469171109
98.8,80.52388469171109
97.6,80.5238846917111
98.0,80.5238846917111
98.9,80.52388469171112
101.2,80.52388469171113
101.9,80.52388469171115
101.3,80.52388469171113
101.7,80.52388469171115
100.0,80.52388469171113
100.1,80.52388469171115
100.0,80.52388469171112
100.4,80.52388469171112
100.1,80.5238846917111
100.3,80.52388469171106
100.2,80.52388469171107
103.6,80.52388469171115
103.9,80.52388469171115
104.1,80.52388469171115
104.6,80.52388469171116
105.1,80.52388469171116
104.1,80.52388469171115
104.7,80.52388469171112
104.3,80.5238846917111
54.8,80.52388469171109
55.6,80.52388469171109
56.0,80.52388469171113
56.9,80.52388469171116
56.4,80.52388469171113
56.7,80.52388469171116
57.0,80.52388469171117
57.5,80.52388469171116
56.3,80.52388469171113
56.6,80.52388469171112
57.1,80.52388469171112
61.4,80.52388469171112
63.1,80.52388469171109
62.2,80.52388469171112
61.9,80.52388469171112
62.1,80.52388469171112
64.1,80.52388469171112
65.1,80.52388469171112
65.9,80.52388469171115
66.8,80.52388469171115
66.3,80.52388469171115
64.9,80.52388469171113
66.1,80.5238846917111
67.1,80.52388469171109
67.2,80.5238846917111
67.2,80.52388469171109
67.4,80.52388469171112
67.1,80.52388469171112
66.6,80.52388469171112
67.0,80.52388469171109
68.1,80.52388469171109
67.7,80.52388469171107
68.1,80.52388469171106
67.5,80.52388469171103
68.4,80.523884691711
68.6,80.523884691711
69.2,80.523884691711
68.7,80.52388469171103
68.2,80.52388469171105
68.7,80.52388469171106
68.9,80.52388469171106
69.5,80.52388469171107
70.9,80.5238846917111
71.4,80.52388469171113
71.3,80.52388469171115
70.3,80.52388469171113
71.3,80.52388469171113
72.1,80.52388469171115
71.9,80.52388469171113
72.1,80.52388469171113
71.9,80.52388469171116
70.7,80.52388469171117
69.9,80.52388469171119
71.0,80.52388469171116
73.5,80.52388469171119
72.9,80.52388469171117
73.0,80.52388469171115
73.0,80.52388469171113
75.6,80.52388469171113
77.4,80.52388469171112
77.3,80.52388469171113
77.8,80.52388469171116
78.4,80.52388469171113
78.6,80.52388469171113
78.4,80.52388469171113
78.2,80.52388469171112
80.0,80.52388469171115
80.7,80.52388469171117
81.4,80.52388469171117
81.4,80.5238846917112
81.5,80.5238846917112
82.2,80.52388469171119
78.0,80.52388469171116
79.3,80.52388469171113
79.6,80.52388469171113
80.2,80.52388469171112
79.3,80.52388469171112
79.1,80.52388469171112
79.9,80.52388469171115
81.1,80.52388469171117
81.2,80.5238846917112
80.2,80.52388469171123
81.0,80.52388469171125
82.3,80.52388469171125
83.9,80.5238846917112
86.8,80.52388469171116
87.6,80.52388469171113
87.5,80.52388469171112
88.3,80.52388469171112
88.1,80.52388469171112
89.3,80.52388469171112
91.9,80.52388469171113
92.5,80.52388469171112
92.0,80.52388469171112
93.2,80.52388469171112
91.1,80.52388469171112
91.0,80.5238846917111
91.1,80.52388469171107
91.2,80.52388469171107
92.2,80.52388469171109
91.9,80.5238846917111
91.9,80.52388469171115
92.9,80.52388469171116
95.0,80.52388469171113
95.2,80.52388469171115
94.8,80.52388469171115
97.2,80.52388469171116
97.2,80.52388469171116
98.2,80.52388469171116
98.7,80.52388469171115
98.9,80.52388469171115
99.7,80.52388469171115
99.5,80.52388469171115
100.0,80.52388469171115
100.0,80.52388469171113
99.4,80.52388469171109
99.5,80.52388469171109
99.5,80.52388469171109
101.2,80.5238846917111
101.3,80.52388469171115
101.6,80.52388469171117
102.2,80.52388469171117
101.3,80.52388469171117
100.3,80.52388469171116
101.4,80.52388469171116
101.8,80.52388469171115
50.5,80.52388469171112
51.3,80.52388469171109
53.1,80.52388469171109
55.3,80.52388469171109
55.3,80.52388469171112
56.0,80.52388469171113
58.0,80.52388469171117
59.3,80.52388469171116
58.3,80.52388469171116
56.1,80.52388469171115
54.0,80.52388469171112
54.3,80.52388469171106
55.0,80.52388469171106
56.3,80.52388469171106
57.3,80.52388469171106
59.0,80.52388469171109
58.8,80.52388469171112
59.5,80.52388469171117
61.1,80.52388469171117
61.0,80.52388469171116
60.6,80.52388469171116
59.4,80.52388469171113
59.3,80.5238846917111
58.6,80.5238846917111
57.8,80.52388469171109
59.0,80.52388469171103
59.5,80.52388469171107
59.5,80.52388469171113
58.9,80.52388469171115
58.6,80.52388469171115
59.8,80.52388469171113
60.8,80.52388469171112
60.8,80.52388469171112
60.8,80.52388469171112
61.4,80.52388469171109
61.5,80.52388469171109
61.5,80.5238846917111
61.1,80.52388469171112
61.6,80.52388469171113
61.5,80.52388469171112
61.0,80.52388469171112
61.2,80.52388469171112
61.6,80.52388469171113
61.9,80.52388469171112
61.9,80.52388469171112
62.6,80.52388469171107
62.5,80.52388469171105
63.0,80.52388469171106
62.9,80.52388469171107
64.0,80.5238846917111
65.0,80.5238846917111
63.0,80.52388469171112
63.9,80.52388469171112
63.0,80.52388469171115
65.9,80.52388469171115
65.4,80.52388469171116
66.7,80.52388469171113
66.7,80.52388469171113
62.4,80.52388469171112
67.8,80.52388469171107
66.6,80.52388469171106
67.1,80.52388469171109
66.2,80.5238846917111
67.5,80.52388469171109
67.1,80.52388469171113
67.0,80.52388469171115
68.9,80.52388469171113
69.6,80.52388469171113
70.1,80.52388469171115
70.3,80.52388469171116
70.1,80.52388469171117
70.0,80.52388469171119
70.0,80.52388469171115
70.5,80.52388469171113
70.0,80.52388469171113
71.3,80.52388469171113
71.8,80.52388469171109
71.5,80.52388469171106
72.1,80.52388469171109
72.0,80.52388469171112
71.8,80.52388469171115
72.0,80.52388469171115
73.9,80.52388469171115
75.2,80.52388469171115
75.7,80.52388469171115
76.9,80.52388469171112
77.6,80.5238846917111
78.4,80.5238846917111
81.1,80.52388469171115
82.4,80.52388469171117
82.8,80.5238846917112
84.6,80.5238846917112
87.2,80.52388469171119
87.2,80.52388469171117
87.2,80.52388469171116
89.5,80.52388469171112
91.0,80.52388469171109
91.3,80.52388469171105
92.9,80.52388469171102
93.8,80.523884691711
94.2,80.52388469171106
94.4,80.52388469171112
95.2,80.52388469171115
94.5,80.52388469171115
95.3,80.52388469171116
95.9,80.52388469171112
95.3,80.52388469171109
96.2,80.52388469171106
96.1,80.52388469171105
96.2,80.52388469171106
97.5,80.52388469171107
99.7,80.5238846917111
100.4,80.52388469171112
100.0,80.52388469171112
101.2,80.5238846917111
101.7,80.52388469171107
101.4,80.52388469171103
100.8,80.52388469171103
101.2,80.523884691711
101.6,80.523884691711
101.8,80.52388469171102
101.8,80.52388469171106
101.8,80.52388469171107
102.5,80.52388469171107
102.1,80.52388469171105
102.3,80.52388469171103
58.0,80.52388469171103
58.2,80.52388469171102
57.1,80.523884691711
58.4,80.52388469171102
57.4,80.523884691711
59.3,80.523884691711
60.3,80.52388469171103
61.6,80.52388469171107
62.4,80.52388469171109
60.4,80.5238846917111
61.0,80.52388469171109
66.0,80.5238846917111
67.3,80.5238846917111
67.8,80.5238846917111
65.3,80.5238846917111
68.3,80.52388469171113
66.9,80.52388469171116
67.3,80.52388469171116
69.4,80.52388469171116
71.0,80.52388469171113
71.0,80.52388469171112
70.3,80.5238846917111
69.9,80.5238846917111
72.4,80.5238846917111
73.2,80.5238846917111
72.8,80.5238846917111
71.3,80.5238846917111
70.0,80.5238846917111
71.2,80.52388469171109
72.6,80.52388469171106
71.7,80.52388469171103
71.6,80.52388469171102
72.0,80.523884691711
72.8,80.52388469171103
73.8,80.52388469171107
72.6,80.5238846917111
75.7,80.5238846917111
76.1,80.52388469171113
74.9,80.52388469171113
73.6,80.52388469171112
75.7,80.52388469171112
76.2,80.52388469171113
76.3,80.52388469171113
76.5,80.52388469171116
77.1,80.52388469171116
76.9,80.52388469171113
76.4,80.52388469171113
73.3,80.52388469171109
76.4,80.52388469171109
77.1,80.52388469171109
77.4,80.52388469171112
76.1,80.52388469171109
76.7,80.52388469171109
77.9,80.52388469171112
77.2,80.52388469171113
78.7,80.52388469171112
78.4,80.52388469171112
78.4,80.52388469171109
78.3,80.52388469171113
78.8,80.52388469171115
77.4,80.52388469171113
78.0,80.52388469171113
77.0,80.52388469171112
77.9,80.52388469171112
77.3,80.52388469171115
77.7,80.52388469171115
76.3,80.52388469171115
75.7,80.52388469171115
76.9,80.52388469171115
78.1,80.52388469171113
77.9,80.5238846917111
77.8,80.52388469171112
80.3,80.5238846917111
80.2,80.52388469171112
79.4,80.52388469171112
80.4,80.52388469171109
80.4,80.52388469171109
79.3,80.52388469171109
79.9,80.52388469171109
80.6,80.52388469171106
80.3,80.52388469171102
81.5,80.52388469171102
82.1,80.52388469171102
81.2,80.52388469171103
82.7,80.52388469171107
82.4,80.52388469171112
84.7,80.52388469171113
86.2,80.52388469171113
87.4,80.52388469171112
88.9,80.52388469171113
89.4,80.52388469171115
91.4,80.52388469171113
92.5,80.5238846917111
92.6,80.52388469171107
92.7,80.52388469171107
92.2,80.52388469171109
91.9,80.52388469171109
92.8,80.52388469171109
92.6,80.52388469171109
95.8,80.52388469171109
95.1,80.52388469171112
95.2,80.52388469171113
95.5,80.52388469171115
95.5,80.52388469171115
95.3,80.52388469171116
96.2,80.52388469171115
95.0,80.52388469171116
96.8,80.52388469171116
96.5,80.52388469171115
98.0,80.52388469171116
97.7,80.52388469171115
99.2,80.52388469171115
99.9,80.52388469171116
100.0,80.52388469171116
99.4,80.52388469171113
101.3,80.52388469171113
101.4,80.52388469171113
100.4,80.52388469171112
100.7,80.52388469171112
101.3,80.52388469171112
101.8,80.5238846917111
102.4,80.52388469171109
104.2,80.52388469171107
104.6,80.5238846917111
105.7,80.52388469171115
104.9,80.52388469171115
55.9,80.52388469171115
55.9,80.52388469171115
55.9,80.52388469171115
55.6,80.52388469171113
56.2,80.5238846917111
55.7,80.52388469171109
56.5,80.52388469171107
56.7,80.52388469171107
56.4,80.52388469171112
58.7,80.52388469171112
59.5,80.52388469171112
59.8,80.52388469171112
61.4,80.52388469171112
61.2,80.52388469171109
61.2,80.52388469171106
60.3,80.52388469171103
61.4,80.52388469171105
62.8,80.52388469171106
62.7,80.52388469171106
63.4,80.5238846917111
64.0,80.52388469171113
63.6,80.52388469171113
64.5,80.52388469171115
62.9,80.52388469171115
63.7,80.52388469171113
61.3,80.52388469171112
62.2,80.52388469171109
62.0,80.5238846917111
62.8,80.52388469171109
62.5,80.52388469171109
61.9,80.5238846917111
63.7,80.52388469171112
62.9,80.52388469171112
64.8,80.52388469171113
64.9,80.52388469171113
65.7,80.52388469171113
66.3,80.52388469171113
66.3,80.52388469171112
66.1,80.52388469171113
66.2,80.52388469171117
67.1,80.52388469171116
65.9,80.52388469171117
66.5,80.52388469171117
67.3,80.52388469171116
67.9,80.52388469171112
68.1,80.52388469171109
69.9,80.52388469171106
70.9,80.52388469171105
70.3,80.52388469171106
71.3,80.52388469171109
71.8,80.52388469171115
71.2,80.52388469171115
70.3,80.52388469171115
69.9,80.52388469171115
71.2,80.52388469171113
71.2,80.52388469171112
72.1,80.52388469171109
72.4,80.52388469171107
66.2,80.52388469171109
73.4,80.52388469171109
73.5,80.5238846917111
74.2,80.52388469171113
74.0,80.52388469171112
73.7,80.52388469171109
74.3,80.5238846917111
74.1,80.5238846917111
73.6,80.52388469171112
74.5,80.52388469171112
74.9,80.52388469171113
75.2,80.52388469171109
74.7,80.52388469171109
75.3,80.52388469171112
74.6,80.52388469171115
75.0,80.52388469171115
74.7,80.52388469171115
75.1,80.52388469171115
75.0,80.52388469171115
75.0,80.52388469171115
74.4,80.52388469171113
76.4,80.52388469171112
77.6,80.52388469171112
78.0,80.52388469171112
79.9,80.52388469171115
81.3,80.52388469171116
81.7,80.52388469171115
85.0,80.52388469171112
83.0,80.5238846917111
83.5,80.52388469171107
85.9,80.52388469171106
85.9,80.52388469171106
86.0,80.52388469171106
89.4,80.52388469171107
90.3,80.52388469171109
90.8,80.52388469171112
90.8,80.52388469171115
91.9,80.52388469171115
90.9,80.52388469171115
92.7,80.52388469171115
93.2,80.52388469171113
91.6,80.52388469171109
91.7,80.5238846917111
93.2,80.52388469171109
93.6,80.52388469171106
96.2,80.52388469171106
96.6,80.52388469171109
96.3,80.52388469171106
96.0,80.52388469171106
97.8,80.52388469171106
96.9,80.52388469171107
99.0,80.52388469171107
100.3,80.52388469171109
100.5,80.5238846917111
99.9,80.52388469171106
100.0,80.52388469171103
99.8,80.52388469171105
100.1,80.52388469171103
99.7,80.52388469171102
99.8,80.52388469171096
100.1,80.52388469171093
100.9,80.52388469171093
99.9,80.52388469171092
102.0,80.52388469171093
100.7,80.52388469171096
101.3,80.52388469171095
101.1,80.52388469171099
101.5,80.52388469171102
70.1,80.52388469171102
70.6,80.52388469171102
70.1,80.52388469171098
70.8,80.52388469171095
70.5,80.52388469171095
69.2,80.52388469171096
70.7,80.52388469171092
70.8,80.52388469171092
72.6,80.52388469171092
73.6,80.52388469171095
74.9,80.52388469171098
75.5,80.52388469171098
75.7,80.52388469171095
75.9,80.52388469171093
76.4,80.52388469171095
76.4,80.52388469171098
77.5,80.52388469171098
79.4,80.523884691711
82.1,80.52388469171099
81.1,80.52388469171098
83.6,80.52388469171098
83.4,80.52388469171096
84.4,80.52388469171095
84.6,80.52388469171088
85.6,80.52388469171086
86.1,80.52388469171092
86.4,80.52388469171098
85.1,80.52388469171102
84.1,80.52388469171102
86.2,80.52388469171103
86.7,80.52388469171106
86.0,80.52388469171106
86.8,80.52388469171107
88.0,80.52388469171109
88.4,80.52388469171106
89.1,80.52388469171103
90.4,80.52388469171106
90.1,80.52388469171109
89.0,80.52388469171107
88.9,80.52388469171106
90.2,80.52388469171106
90.3,80.52388469171105
89.9,80.52388469171102
91.5,80.52388469171099
92.2,80.52388469171096
93.7,80.52388469171096
93.5,80.52388469171096
94.9,80.523884691711
95.9,80.523884691711
94.2,80.523884691711
94.8,80.52388469171105
93.5,80.52388469171107
94.5,80.52388469171109
93.8,80.5238846917111
95.4,80.52388469171109
96.9,80.5238846917111
96.9,80.52388469171113
95.4,80.52388469171113
89.3,80.52388469171117
87.1,80.52388469171119
88.0,80.52388469171117
87.5,80.52388469171117
88.1,80.52388469171116
87.8,80.52388469171116
87.8,80.52388469171115
88.7,80.52388469171113
88.8,80.52388469171112
86.2,80.5238846917111
86.1,80.52388469171112
86.3,80.52388469171113
85.2,80.52388469171115
85.8,80.52388469171117
85.7,80.52388469171117
85.0,80.52388469171117
84.7,80.52388469171116
84.7,80.52388469171115
83.7,80.52388469171112
83.4,80.52388469171109
85.1,80.52388469171106
85.0,80.52388469171109
83.9,80.52388469171112
84.1,80.52388469171113
85.8,80.52388469171115
84.6,80.52388469171115
84.8,80.52388469171113
84.1,80.52388469171116
84.9,80.52388469171113
85.4,80.52388469171113
86.6,80.52388469171115
86.2,80.52388469171116
87.2,80.52388469171117
86.9,80.52388469171117
88.9,80.52388469171119
90.8,80.52388469171117
91.2,80.52388469171119
91.9,80.52388469171116
92.0,80.52388469171113
93.3,80.52388469171112
92.3,80.52388469171112
93.3,80.52388469171109
93.3,80.52388469171107
93.9,80.52388469171109
95.1,80.5238846917111
96.0,80.52388469171112
96.9,80.52388469171113
97.6,80.52388469171117
97.5,80.52388469171119
98.4,80.52388469171119
99.3,80.52388469171117
99.3,80.52388469171116
99.3,80.5238846917112
97.8,80.52388469171116
99.4,80.52388469171115
100.0,80.52388469171115
99.1,80.52388469171115
101.0,80.52388469171113
102.6,80.5238846917111
102.5,80.52388469171107
103.0,80.52388469171106
103.0,80.5238846917111
103.9,80.52388469171115
103.4,80.5238846917112
103.2,80.52388469171122
102.3,80.5238846917112
102.4,80.5238846917112
102.1,80.5238846917112
48.5,80.52388469171116
48.5,80.52388469171112
48.7,80.52388469171109
48.8,80.52388469171112
49.2,80.52388469171117
49.7,80.52388469171117
51.3,80.52388469171117
51.3,80.52388469171116
52.0,80.52388469171116
52.9,80.52388469171115
53.3,80.5238846917111
53.8,80.52388469171112
54.4,80.52388469171112
54.5,80.52388469171113
55.3,80.52388469171115
55.8,80.5238846917112
55.9,80.52388469171117
55.7,80.52388469171116
56.1,80.52388469171116
56.4,80.52388469171116
56.7,80.52388469171109
56.8,80.52388469171105
56.3,80.52388469171106
56.9,80.52388469171106
57.4,80.52388469171109
56.9,80.52388469171112
57.2,80.52388469171115
57.4,80.52388469171117
57.0,80.52388469171119
57.2,80.52388469171117
57.0,80.52388469171115
56.8,80.52388469171112
57.1,80.52388469171109
57.3,80.5238846917111
56.2,80.52388469171113
57.9,80.52388469171115
57.4,80.52388469171117
57.4,80.52388469171116
57.1,80.52388469171113
56.9,80.52388469171109
56.7,80.52388469171103
56.3,80.52388469171103
57.0,80.52388469171102
56.2,80.52388469171103
56.9,80.52388469171109
57.1,80.52388469171112
56.2,80.52388469171115
57.0,80.52388469171117
56.9,80.52388469171119
56.8,80.52388469171119
56.7,80.52388469171117
56.4,80.52388469171115
56.3,80.52388469171115
56.1,80.52388469171112
56.9,80.52388469171112
57.1,80.52388469171112
56.5,80.52388469171112
60.2,80.5238846917111
57.7,80.52388469171109
56.5,80.52388469171106
58.6,80.52388469171106
58.3,80.52388469171107
59.3,80.5238846917111
59.2,80.52388469171112
59.5,80.52388469171112
60.2,80.52388469171112
60.2,80.52388469171112
60.6,80.52388469171112
60.3,80.52388469171112
60.4,80.52388469171109
60.5,80.52388469171106
60.7,80.52388469171107
60.2,80.5238846917111
59.6,80.52388469171113
60.0,80.52388469171113
60.6,80.52388469171113
60.8,80.52388469171113
61.4,80.52388469171113
61.5,80.5238846917111
65.2,80.52388469171107
66.4,80.52388469171106
67.8,80.52388469171106
69.5,80.52388469171109
70.1,80.5238846917111
70.1,80.52388469171113
72.9,80.52388469171113
73.7,80.52388469171112
75.3,80.5238846917111
74.9,80.5238846917111
75.4,80.52388469171107
77.7,80.52388469171106
77.1,80.52388469171107
77.5,80.52388469171107
77.9,80.52388469171107
77.5,80.52388469171105
77.4,80.523884691711
78.2,80.52388469171098
78.6,80.52388469171098
82.4,80.52388469171098
84.6,80.52388469171102
85.6,80.52388469171105
86.2,80.52388469171107
86.5,80.5238846917111
86.5,80.5238846917111
87.8,80.5238846917111
88.6,80.5238846917111
91.4,80.5238846917111
93.4,80.5238846917111
95.2,80.52388469171109
96.2,80.5238846917111
97.8,80.5238846917111
98.7,80.5238846917111
98.5,80.52388469171109
100.0,80.52388469171106
101.3,80.52388469171106
102.9,80.52388469171106
104.3,80.52388469171109
106.5,80.52388469171112
106.4,80.52388469171113
106.9,80.52388469171113
106.5,80.52388469171113
108.6,80.52388469171112
109.7,80.5238846917111
111.2,80.52388469171106
111.7,80.52388469171103
112.7,80.52388469171103
79.4,80.52388469171105
79.8,80.52388469171109
80.6,80.52388469171113
84.3,80.52388469171113
84.8,80.52388469171112
85.3,80.52388469171106
86.6,80.52388469171102
87.0,80.52388469171103
86.3,80.52388469171103
87.6,80.52388469171102
88.5,80.52388469171105
88.9,80.5238846917111
90.0,80.52388469171112
90.4,80.5238846917111
91.3,80.52388469171107
92.2,80.52388469171106
93.0,80.52388469171106
94.4,80.52388469171109
95.7,80.52388469171112
96.4,80.52388469171115
96.3,80.52388469171119
95.4,80.52388469171116
95.5,80.52388469171116
97.1,80.52388469171115
98.0,80.52388469171112
97.3,80.5238846917111
98.1,80.52388469171109
99.1,80.52388469171106
99.6,80.5238846917111
100.0,80.52388469171113
99.8,80.52388469171117
100.1,80.52388469171117
100.0,80.52388469171115
100.2,80.52388469171115
100.1,80.52388469171115
100.4,80.52388469171113
100.1,80.52388469171109
100.8,80.52388469171109
100.6,80.5238846917111
99.5,80.52388469171113
101.7,80.52388469171116
102.3,80.52388469171117
101.2,80.52388469171117
102.7,80.52388469171116
103.6,80.52388469171115
46.2,80.52388469171113
47.1,80.52388469171112
47.5,80.52388469171109
47.8,80.52388469171109
47.6,80.52388469171112
48.8,80.52388469171116
50.0,80.52388469171117
51.3,80.52388469171116
50.7,80.52388469171113
51.4,80.52388469171112
51.1,80.52388469171112
53.7,80.5238846917111
55.3,80.52388469171107
56.4,80.52388469171105
56.2,80.523884691711
55.9,80.523884691711
57.2,80.523884691711
56.3,80.523884691711
58.3,80.52388469171102
59.8,80.52388469171103
59.0,80.52388469171103
60.6,80.52388469171102
59.8,80.52388469171099
60.7,80.52388469171098
61.7,80.52388469171095
61.7,80.52388469171093
62.1,80.52388469171093
62.0,80.52388469171093
62.5,80.52388469171095
61.1,80.52388469171098
63.6,80.52388469171098
63.5,80.52388469171099
62.8,80.52388469171102
64.3,80.52388469171103
65.8,80.52388469171106
65.2,80.52388469171106
65.6,80.52388469171109
65.3,80.52388469171112
67.4,80.52388469171112
65.7,80.5238846917111
65.5,80.52388469171109
64.2,80.52388469171107
66.2,80.52388469171106
65.7,80.52388469171106
66.6,80.5238846917111
66.7,80.52388469171115
66.1,80.52388469171119
67.9,80.52388469171122
68.8,80.52388469171122
67.4,80.52388469171119
68.3,80.52388469171117
67.6,80.52388469171117
67.0,80.52388469171115
67.0,80.52388469171113
69.2,80.52388469171113
68.9,80.52388469171116
67.9,80.52388469171119
71.9,80.52388469171117
71.4,80.52388469171117
72.8,80.52388469171117
70.2,80.52388469171117
69.5,80.52388469171115
71.9,80.52388469171115
74.7,80.52388469171116
74.2,80.52388469171115
74.1,80.52388469171117
77.4,80.52388469171117
77.5,80.52388469171116
77.9,80.52388469171115
77.0,80.52388469171115
77.0,80.52388469171113
77.3,80.52388469171112
76.8,80.52388469171115
76.2,80.52388469171117
75.5,80.52388469171117
76.4,80.52388469171119
76.0,80.5238846917112
75.4,80.52388469171117
75.4,80.52388469171115
76.5,80.52388469171112
77.5,80.52388469171109
78.0,80.5238846917111
77.7,80.52388469171113
77.4,80.52388469171112
78.2,80.52388469171112
79.3,80.52388469171115
77.6,80.52388469171115
80.2,80.52388469171116
80.1,80.5238846917112
80.4,80.52388469171117
80.7,80.52388469171117
81.7,80.52388469171119
82.0,80.52388469171117
82.1,80.52388469171115
82.2,80.52388469171112
82.8,80.52388469171109
82.4,80.52388469171107
83.7,80.5238846917111
85.2,80.52388469171112
87.2,80.52388469171113
88.0,80.52388469171116
87.5,80.52388469171119
88.5,80.5238846917112
90.0,80.52388469171119
90.6,80.52388469171117
90.9,80.52388469171115
92.6,80.52388469171115
95.0,80.52388469171117
95.4,80.52388469171119
96.3,80.52388469171115
98.9,80.52388469171112
99.8,80.5238846917111
101.0,80.5238846917111
100.0,80.52388469171112
100.2,80.52388469171115
101.2,80.52388469171116
102.2,80.52388469171115
102.1,80.52388469171115
102.0,80.52388469171115
102.2,80.52388469171115
102.9,80.52388469171112
104.2,80.52388469171109
105.9,80.5238846917111
104.9,80.52388469171115
106.0,80.52388469171116
105.6,80.52388469171117
46.5,80.52388469171116
47.4,80.52388469171115
47.5,80.52388469171112
47.3,80.52388469171113
48.4,80.52388469171115
48.8,80.52388469171112
50.2,80.52388469171107
54.5,80.52388469171109
59.4,80.52388469171112
61.5,80.52388469171115
62.3,80.52388469171115
65.3,80.52388469171115
67.3,80.52388469171112
67.7,80.52388469171112
67.2,80.52388469171113
67.9,80.52388469171112
68.0,80.52388469171113
67.6,80.52388469171112
69.1,80.52388469171113
71.5,80.52388469171115
73.0,80.52388469171115
73.5,80.52388469171112
73.9,80.52388469171115
76.0,80.52388469171112
76.5,80.52388469171109
76.2,80.52388469171107
76.5,80.52388469171106
76.4,80.52388469171103
77.2,80.523884691711
77.4,80.52388469171102
77.9,80.52388469171105
77.6,80.52388469171109
77.9,80.52388469171109
79.2,80.5238846917111
83.4,80.52388469171112
84.4,80.52388469171112
86.0,80.5238846917111
85.4,80.5238846917111
85.8,80.52388469171109
86.3,80.52388469171112
91.4,80.52388469171115
93.7,80.52388469171116
93.0,80.52388469171116
93.4,80.52388469171117
92.6,80.52388469171117
93.4,80.52388469171117
93.0,80.52388469171117
94.0,80.52388469171117
92.3,80.52388469171115
92.4,80.52388469171113
91.9,80.52388469171112
93.1,80.52388469171112
94.7,80.52388469171112
92.9,80.52388469171113
96.2,80.5238846917111
94.1,80.5238846917111
95.6,80.52388469171112
93.4,80.52388469171117
94.1,80.5238846917112
95.0,80.52388469171123
96.8,80.52388469171125
94.5,80.52388469171125
95.5,80.52388469171127
96.1,80.52388469171129
94.9,80.52388469171125
93.8,80.5238846917112
96.0,80.52388469171119
93.8,80.52388469171119
94.5,80.5238846917112
94.5,80.5238846917112
94.3,80.52388469171122
92.9,80.52388469171126
92.5,80.52388469171129
89.5,80.52388469171132
88.0,80.52388469171134
86.1,80.52388469171133
86.8,80.52388469171129
84.7,80.52388469171126
84.2,80.52388469171122
82.8,80.52388469171119
84.0,80.52388469171119
83.8,80.52388469171117
84.2,80.52388469171117
84.9,80.52388469171116
82.6,80.5238846917112
88.8,80.52388469171125
87.8,80.52388469171126
87.9,80.52388469171125
88.3,80.52388469171123
88.0,80.52388469171122
89.0,80.52388469171117
86.6,80.52388469171115
88.1,80.52388469171115
87.8,80.52388469171116
88.6,80.52388469171117
89.0,80.52388469171117
88.7,80.52388469171116
88.4,80.52388469171119
91.7,80.52388469171119
93.2,80.52388469171117
94.8,80.52388469171117
92.7,80.52388469171117
94.8,80.52388469171115
93.6,80.52388469171112
94.5,80.5238846917111
94.3,80.52388469171109
96.5,80.52388469171112
98.0,80.52388469171113
98.5,80.52388469171116
98.2,80.52388469171117
101.5,80.52388469171116
101.7,80.52388469171115
101.6,80.52388469171115
100.0,80.52388469171112
101.4,80.52388469171109
100.9,80.52388469171106
100.7,80.52388469171109
100.8,80.52388469171112
100.3,80.52388469171113
99.2,80.52388469171115
100.2,80.52388469171116
102.3,80.52388469171116
