Actual CPI,Forecast CPI
101.0,95.72132213563225
100.6,95.31808949321864
100.9,95.28159829379005
100.6,93.47406688258712
101.8,92.18102916331723
101.7,91.855426142061
102.7,91.7495382143791
103.4,89.96654481324576
103.4,89.16643633410831
102.7,88.77404007291446
103.0,88.15505659442195
102.8,88.12067999430168
